No,Time,Source,Destination,Protocol,Length,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3,AdditionalInfo4,AdditionalInfo5,AdditionalInfo6,AdditionalInfo7,AdditionalInfo8,AdditionalInfo9,AdditionalInfo10,AdditionalInfo11,AdditionalInfo12,AdditionalInfo13,AdditionalInfo14,AdditionalInfo15,AdditionalInfo16,AdditionalInfo17,AdditionalInfo18,AdditionalInfo19,AdditionalInfo20,AdditionalInfo21,AdditionalInfo22,AdditionalInfo23,AdditionalInfo24,AdditionalInfo25,AdditionalInfo26,AdditionalInfo27,AdditionalInfo28,AdditionalInfo29,AdditionalInfo30
425,11501.943731,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 425: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 13141, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
426,11501.944955,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 426: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 14601, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
427,11501.944961,24.6.125.19,209.123.150.14,TCP,60,1050→80 [ACK] Seq=5399 Ack=14601 Win=17520 Len=0,"Frame 427: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 209.123.150.14 (209.123.150.14)","Transmission Control Protocol, Src Port: 1050 (1050), Dst Port: 80 (80), Seq: 5399, Ack: 14601, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
428,11502.032439,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 428: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 16061, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
429,11502.033682,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 429: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 17521, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
430,11502.033692,24.6.125.19,209.123.150.14,TCP,60,1050→80 [ACK] Seq=5399 Ack=17521 Win=17520 Len=0,"Frame 430: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 209.123.150.14 (209.123.150.14)","Transmission Control Protocol, Src Port: 1050 (1050), Dst Port: 80 (80), Seq: 5399, Ack: 17521, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
431,11502.035007,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 431: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 18981, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
432,11502.035013,24.6.125.19,209.123.150.14,TCP,60,1050→80 [ACK] Seq=5399 Ack=20441 Win=17520 Len=0,"Frame 432: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 209.123.150.14 (209.123.150.14)","Transmission Control Protocol, Src Port: 1050 (1050), Dst Port: 80 (80), Seq: 5399, Ack: 20441, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
433,11502.050737,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 433: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 20441, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
434,11502.051817,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 434: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 21901, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
435,11502.053195,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 435: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 23361, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
436,11502.053201,24.6.125.19,209.123.150.14,TCP,60,1050→80 [ACK] Seq=5399 Ack=23361 Win=17520 Len=0,"Frame 436: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 209.123.150.14 (209.123.150.14)","Transmission Control Protocol, Src Port: 1050 (1050), Dst Port: 80 (80), Seq: 5399, Ack: 23361, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
437,11502.057836,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 437: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 24821, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
438,11502.059104,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 438: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 26281, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
439,11502.060370,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 439: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 27741, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
440,11502.060381,24.6.125.19,209.123.150.14,TCP,60,1050→80 [ACK] Seq=5399 Ack=26281 Win=17520 Len=0,"Frame 440: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 209.123.150.14 (209.123.150.14)","Transmission Control Protocol, Src Port: 1050 (1050), Dst Port: 80 (80), Seq: 5399, Ack: 26281, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
441,11502.061594,24.6.125.19,209.123.150.14,TCP,60,1050→80 [ACK] Seq=5399 Ack=29201 Win=17520 Len=0,"Frame 441: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 209.123.150.14 (209.123.150.14)","Transmission Control Protocol, Src Port: 1050 (1050), Dst Port: 80 (80), Seq: 5399, Ack: 29201, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
442,11502.143583,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 442: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 29201, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
443,11502.144805,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 443: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 30661, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
444,11502.146048,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 444: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 32121, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
445,11502.146054,24.6.125.19,209.123.150.14,TCP,60,1050→80 [ACK] Seq=5399 Ack=32121 Win=17520 Len=0,"Frame 445: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 209.123.150.14 (209.123.150.14)","Transmission Control Protocol, Src Port: 1050 (1050), Dst Port: 80 (80), Seq: 5399, Ack: 32121, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
446,11502.148728,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 446: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 33581, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
447,11502.149959,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 447: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 35041, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
448,11502.151136,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 448: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 36501, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
449,11502.151145,24.6.125.19,209.123.150.14,TCP,60,1050→80 [ACK] Seq=5399 Ack=35041 Win=17520 Len=0,"Frame 449: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 209.123.150.14 (209.123.150.14)","Transmission Control Protocol, Src Port: 1050 (1050), Dst Port: 80 (80), Seq: 5399, Ack: 35041, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
450,11502.151404,24.6.125.19,209.123.150.14,TCP,60,1050→80 [ACK] Seq=5399 Ack=37961 Win=17520 Len=0,"Frame 450: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 209.123.150.14 (209.123.150.14)","Transmission Control Protocol, Src Port: 1050 (1050), Dst Port: 80 (80), Seq: 5399, Ack: 37961, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
451,11502.154493,209.123.150.14,24.6.125.19,TCP,1514,[TCP segment of a reassembled PDU],"Frame 451: 1514 bytes on wire (12112 bits), 1514 bytes captured (12112 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 37961, Ack: 5399, Len: 1460",,,,,,,,,,,,,,,,,,,,,,,,,
452,11502.332829,24.6.125.19,209.123.150.14,TCP,60,1050→80 [ACK] Seq=5399 Ack=39421 Win=17520 Len=0,"Frame 452: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 209.123.150.14 (209.123.150.14)","Transmission Control Protocol, Src Port: 1050 (1050), Dst Port: 80 (80), Seq: 5399, Ack: 39421, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
453,11502.442873,209.123.150.14,24.6.125.19,HTT,923,HTTP/1.1 200 Ok   (text/html),"Frame 453: 923 bytes on wire (7384 bits), 923 bytes captured (7384 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 39421, Ack: 5399, Len: 869","[28 Reassembled TCP Segments (40287 bytes): #412(1460), #413(1460), #414(1460), #415(1460), #416(1460), #419(1460), #420(1460), #422(1460), #424(1460), #425(1460), #426(1460), #428(1460), #429(1460),",Hypertext Transfer Protocol,Line-based text data: text/html,,,,,,,,,,,,,,,,,,,,,,
454,11502.633516,24.6.125.19,209.123.150.14,TCP,60,1050→80 [ACK] Seq=5399 Ack=40290 Win=16651 Len=0,"Frame 454: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 209.123.150.14 (209.123.150.14)","Transmission Control Protocol, Src Port: 1050 (1050), Dst Port: 80 (80), Seq: 5399, Ack: 40290, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
455,11521.802510,209.123.150.14,24.6.125.19,TCP,60,"80→1050 [FIN, ACK] Seq=40290 Ack=5399 Win=65535 Len=0","Frame 455: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 209.123.150.14 (209.123.150.14), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 80 (80), Dst Port: 1050 (1050), Seq: 40290, Ack: 5399, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
456,11521.802515,24.6.125.19,209.123.150.14,TCP,60,1050→80 [ACK] Seq=5399 Ack=40291 Win=16651 Len=0,"Frame 456: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 209.123.150.14 (209.123.150.14)","Transmission Control Protocol, Src Port: 1050 (1050), Dst Port: 80 (80), Seq: 5399, Ack: 40291, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
457,11828.581356,145.53.129.153,24.6.125.19,TCP,62,4008→5554 [SYN] Seq=0 Win=16384 Len=0 MSS=1460 SACK_PERM=1,"Frame 457: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 145.53.129.153 (145.53.129.153), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 4008 (4008), Dst Port: 5554 (5554), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
458,11828.581360,24.6.125.19,145.53.129.153,TCP,60,"5554→4008 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","Frame 458: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 145.53.129.153 (145.53.129.153)","Transmission Control Protocol, Src Port: 5554 (5554), Dst Port: 4008 (4008), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
459,11860.763079,Cadant_22:89:c2,Intel_b7:f2:f5,ARP,60,Who has 24.6.125.19?  Tell 24.6.112.1,"Frame 459: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)",Address Resolution Protocol (request),,,,,,,,,,,,,,,,,,,,,,,,,,
460,11860.763084,Intel_b7:f2:f5,Cadant_22:89:c2,ARP,60,24.6.125.19 is at 00:03:47:b7:f2:f5,"Frame 460: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)",Address Resolution Protocol (reply),,,,,,,,,,,,,,,,,,,,,,,,,,
461,12672.729734,82.166.161.20,24.6.125.19,TCP,62,3455→4899 [SYN] Seq=0 Win=16384 Len=0 MSS=1360 SACK_PERM=1,"Frame 461: 62 bytes on wire (496 bits), 62 bytes captured (496 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 82.166.161.20 (82.166.161.20), Dst: 24.6.125.19 (24.6.125.19)","Transmission Control Protocol, Src Port: 3455 (3455), Dst Port: 4899 (4899), Seq: 0, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
462,12672.729883,24.6.125.19,82.166.161.20,TCP,60,"4899→3455 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0","Frame 462: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 82.166.161.20 (82.166.161.20)","Transmission Control Protocol, Src Port: 4899 (4899), Dst Port: 3455 (3455), Seq: 1, Ack: 1, Len: 0",,,,,,,,,,,,,,,,,,,,,,,,,
463,13060.723003,Cadant_22:89:c2,Intel_b7:f2:f5,ARP,60,Who has 24.6.125.19?  Tell 24.6.112.1,"Frame 463: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)",Address Resolution Protocol (request),,,,,,,,,,,,,,,,,,,,,,,,,,
464,13060.723130,Intel_b7:f2:f5,Cadant_22:89:c2,ARP,60,24.6.125.19 is at 00:03:47:b7:f2:f5,"Frame 464: 60 bytes on wire (480 bits), 60 bytes captured (480 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)",Address Resolution Protocol (reply),,,,,,,,,,,,,,,,,,,,,,,,,,
465,13149.835767,204.104.226.88,24.6.125.19,Mes,850,NetrSendMessage request,"Frame 465: 850 bytes on wire (6800 bits), 850 bytes captured (6800 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 204.104.226.88 (204.104.226.88), Dst: 24.6.125.19 (24.6.125.19)","User Datagram Protocol, Src Port: 14171 (14171), Dst Port: 1026 (1026)","Distributed Computing Environment / Remote Procedure Call (DCE/RPC) Request, Seq: 0, Serial: 0, Frag: 0, FragLen: 728","Microsoft Messenger Service, NetrSendMessage",,,,,,,,,,,,,,,,,,,,,,,
466,13149.836535,24.6.125.19,204.104.226.88,ICM,70,Destination unreachable (Port unreachable),"Frame 466: 70 bytes on wire (560 bits), 70 bytes captured (560 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 204.104.226.88 (204.104.226.88)",Internet Control Message Protocol,,,,,,,,,,,,,,,,,,,,,,,,,
467,13150.333077,204.180.208.251,24.6.125.19,Mes,850,NetrSendMessage request,"Frame 467: 850 bytes on wire (6800 bits), 850 bytes captured (6800 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 204.180.208.251 (204.180.208.251), Dst: 24.6.125.19 (24.6.125.19)","User Datagram Protocol, Src Port: 11391 (11391), Dst Port: 1027 (1027)","Distributed Computing Environment / Remote Procedure Call (DCE/RPC) Request, Seq: 0, Serial: 0, Frag: 0, FragLen: 728","Microsoft Messenger Service, NetrSendMessage",,,,,,,,,,,,,,,,,,,,,,,
468,13150.333841,24.6.125.19,204.180.208.251,ICM,70,Destination unreachable (Port unreachable),"Frame 468: 70 bytes on wire (560 bits), 70 bytes captured (560 bits)","Ethernet II, Src: Intel_b7:f2:f5 (00:03:47:b7:f2:f5), Dst: Cadant_22:89:c2 (00:01:5c:22:89:c2)","Internet Protocol Version 4, Src: 24.6.125.19 (24.6.125.19), Dst: 204.180.208.251 (204.180.208.251)",Internet Control Message Protocol,,,,,,,,,,,,,,,,,,,,,,,,,
469,13683.236249,207.24.164.248,24.6.125.19,Mes,850,NetrSendMessage request,"Frame 469: 850 bytes on wire (6800 bits), 850 bytes captured (6800 bits)","Ethernet II, Src: Cadant_22:89:c2 (00:01:5c:22:89:c2), Dst: Intel_b7:f2:f5 (00:03:47:b7:f2:f5)","Internet Protocol Version 4, Src: 207.24.164.248 (207.24.164.248), Dst: 24.6.125.19 (24.6.125.19)","User Datagram Protocol, Src Port: 12081 (12081), Dst Port: 1029 (1029)","Distributed Computing Environment / Remote Procedure Call (DCE/RPC) Request, Seq: 0, Serial: 0, Frag: 0, FragLen: 728","Microsoft Messenger Service, NetrSendMessage",,,,,,,,,,,,,,,,,,,,,,,
